iid,pid,has_null,wave,gender,age,age_o,d_age,d_d_age,race,race_o,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,d_interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,decision_o,match
300,314,1,12,female,35,32,3,[2-3],European/Caucasian-American,Other,0,1,1,[0-1],[0-1],Anthropology/Education,20,10,30,20,10,10,[16-20],[0-15],[21-100],[16-20],[0-15],[0-15],5,7,7,4,5,4,[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],15,20,25,15,15,10,[0-15],[16-20],[21-100],[0-15],[0-15],[0-15],8,9,9,9,10,[6-8],[9-10],[9-10],[9-10],[9-10],4,9,10,6,9,2,[0-5],[9-10],[9-10],[6-8],[9-10],[0-5],8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,[6-8],[0-5],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[0-5],[9-10],[6-8],[6-8],[9-10],[0-5],[0-5],0.32,[0-0.33],9,?,6,[7-10],[0-3],[5-18],3,2,[0-5],[0-4],0,0,0,0
300,315,1,12,female,35,27,8,[7-37],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Anthropology/Education,6.67,19.05,42.86,9.52,14.29,7.62,[0-15],[16-20],[21-100],[0-15],[0-15],[0-15],5,9,9,6,6,3,[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],15,20,25,15,15,10,[0-15],[16-20],[21-100],[0-15],[0-15],[0-15],8,9,9,9,10,[6-8],[9-10],[9-10],[9-10],[9-10],8,10,10,8,7,7,[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,[6-8],[0-5],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[0-5],[9-10],[6-8],[6-8],[9-10],[0-5],[0-5],0.77,[0.33-1],9,?,6,[7-10],[0-3],[5-18],8,9,[6-8],[7-10],0,1,0,0
300,316,1,12,female,35,25,10,[7-37],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Anthropology/Education,25,20,15,25,10,5,[21-100],[16-20],[0-15],[21-100],[0-15],[0-15],6,8,8,7,7,8,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],15,20,25,15,15,10,[0-15],[16-20],[21-100],[0-15],[0-15],[0-15],8,9,9,9,10,[6-8],[9-10],[9-10],[9-10],[9-10],8,9,9,10,7,10,[6-8],[9-10],[9-10],[9-10],[6-8],[9-10],8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,[6-8],[0-5],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[0-5],[9-10],[6-8],[6-8],[9-10],[0-5],[0-5],0.52,[0.33-1],9,?,6,[7-10],[0-3],[5-18],9,9,[9-10],[7-10],0,1,1,1
300,317,1,12,female,35,30,5,[4-6],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Anthropology/Education,50,0,20,20,0,10,[21-100],[0-15],[16-20],[16-20],[0-15],[0-15],4,7,8,5,6,5,[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],15,20,25,15,15,10,[0-15],[16-20],[21-100],[0-15],[0-15],[0-15],8,9,9,9,10,[6-8],[9-10],[9-10],[9-10],[9-10],10,9,10,10,9,9,[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,[6-8],[0-5],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[0-5],[9-10],[6-8],[6-8],[9-10],[0-5],[0-5],0.79,[0.33-1],9,?,6,[7-10],[0-3],[5-18],10,9,[9-10],[7-10],0,1,0,0
300,318,1,12,female,35,29,6,[4-6],European/Caucasian-American,Other,0,1,1,[0-1],[0-1],Anthropology/Education,40,30,10,8,2,10,[21-100],[21-100],[0-15],[0-15],[0-15],[0-15],7,7,7,6,5,5,[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],15,20,25,15,15,10,[0-15],[16-20],[21-100],[0-15],[0-15],[0-15],8,9,9,9,10,[6-8],[9-10],[9-10],[9-10],[9-10],7,10,9,7,10,6,[6-8],[9-10],[9-10],[6-8],[9-10],[6-8],8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,[6-8],[0-5],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[0-5],[9-10],[6-8],[6-8],[9-10],[0-5],[0-5],0.11,[0-0.33],9,?,6,[7-10],[0-3],[5-18],6,10,[6-8],[7-10],0,0,1,0
300,319,1,12,female,35,26,9,[7-37],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Anthropology/Education,20,25,20,10,5,20,[16-20],[21-100],[16-20],[0-15],[0-15],[16-20],6,8,9,8,9,8,[6-8],[6-8],[9-10],[6-8],[9-10],[6-8],15,20,25,15,15,10,[0-15],[16-20],[21-100],[0-15],[0-15],[0-15],8,9,9,9,10,[6-8],[9-10],[9-10],[9-10],[9-10],8,10,10,10,9,10,[6-8],[9-10],[9-10],[9-10],[9-10],[9-10],8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,[6-8],[0-5],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[0-5],[9-10],[6-8],[6-8],[9-10],[0-5],[0-5],-0.03,[-1-0],9,?,6,[7-10],[0-3],[5-18],9,9,[9-10],[7-10],0,1,1,1
300,320,1,12,female,35,36,1,[0-1],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Anthropology/Education,20,16,16,16,16,16,[16-20],[16-20],[16-20],[16-20],[16-20],[16-20],9,4,5,2,2,?,[9-10],[0-5],[0-5],[0-5],[0-5],[0-5],15,20,25,15,15,10,[0-15],[16-20],[21-100],[0-15],[0-15],[0-15],8,9,9,9,10,[6-8],[9-10],[9-10],[9-10],[9-10],8,9,10,9,10,9,[6-8],[9-10],[9-10],[9-10],[9-10],[9-10],8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,[6-8],[0-5],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[0-5],[9-10],[6-8],[6-8],[9-10],[0-5],[0-5],0.64,[0.33-1],9,?,6,[7-10],[0-3],[5-18],8,8,[6-8],[7-10],0,0,0,0
300,321,1,12,female,35,29,6,[4-6],European/Caucasian-American,European/Caucasian-American,1,1,1,[0-1],[0-1],Anthropology/Education,30,15,15,20,10,10,[21-100],[0-15],[0-15],[16-20],[0-15],[0-15],4,7,7,5,5,5,[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],15,20,25,15,15,10,[0-15],[16-20],[21-100],[0-15],[0-15],[0-15],8,9,9,9,10,[6-8],[9-10],[9-10],[9-10],[9-10],9,8,10,9,8,9,[9-10],[6-8],[9-10],[9-10],[6-8],[9-10],8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,[6-8],[0-5],[6-8],[9-10],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[0-5],[9-10],[6-8],[6-8],[9-10],[0-5],[0-5],0.66,[0.33-1],9,?,6,[7-10],[0-3],[5-18],7,9,[6-8],[7-10],0,0,0,0
301,308,1,12,female,34,27,7,[7-37],European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,3,8,[2-5],[6-10],'bilingual education',17,19,18,17,11,18,[16-20],[16-20],[16-20],[16-20],[0-15],[16-20],7,9,8,7,6,8,[6-8],[9-10],[6-8],[6-8],[6-8],[6-8],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],9,9,8,9,8,[9-10],[9-10],[6-8],[9-10],[6-8],5,6,8,2,9,2,[0-5],[6-8],[6-8],[0-5],[9-10],[0-5],5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],0.31,[0-0.33],2,?,4,[0-4],[0-3],[3-5],5,5,[0-5],[5-6],0,0,0,0
301,309,1,12,female,34,32,2,[2-3],European/Caucasian-American,European/Caucasian-American,1,3,8,[2-5],[6-10],'bilingual education',20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],8,10,10,8,10,7,[6-8],[9-10],[9-10],[6-8],[9-10],[6-8],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],9,9,8,9,8,[9-10],[9-10],[6-8],[9-10],[6-8],6,7,10,5,10,6,[6-8],[6-8],[9-10],[0-5],[9-10],[6-8],5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],0.65,[0.33-1],2,?,4,[0-4],[0-3],[3-5],6,5,[6-8],[5-6],0,1,1,1
301,310,1,12,female,34,25,9,[7-37],European/Caucasian-American,European/Caucasian-American,1,3,8,[2-5],[6-10],'bilingual education',24,15,20,20,8,13,[21-100],[0-15],[16-20],[16-20],[0-15],[0-15],8,7,7,6,7,4,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],9,9,8,9,8,[9-10],[9-10],[6-8],[9-10],[6-8],3,7,7,2,9,2,[0-5],[6-8],[6-8],[0-5],[9-10],[0-5],5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],0.31,[0-0.33],2,?,4,[0-4],[0-3],[3-5],2,2,[0-5],[0-4],0,0,1,0
301,311,1,12,female,34,29,5,[4-6],European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,3,8,[2-5],[6-10],'bilingual education',50,20,10,10,5,5,[21-100],[16-20],[0-15],[0-15],[0-15],[0-15],6,6,7,8,7,8,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],9,9,8,9,8,[9-10],[9-10],[6-8],[9-10],[6-8],7,8,9,7,9,6,[6-8],[6-8],[9-10],[6-8],[9-10],[6-8],5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],0.17,[0-0.33],2,?,4,[0-4],[0-3],[3-5],7,6,[6-8],[5-6],0,1,1,1
301,312,1,12,female,34,23,11,[7-37],European/Caucasian-American,European/Caucasian-American,1,3,8,[2-5],[6-10],'bilingual education',25,5,30,15,5,20,[21-100],[0-15],[21-100],[0-15],[0-15],[16-20],6,6,8,5,8,3,[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],9,9,8,9,8,[9-10],[9-10],[6-8],[9-10],[6-8],5,6,8,2,5,6,[0-5],[6-8],[6-8],[0-5],[0-5],[6-8],5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],0.36,[0.33-1],2,?,4,[0-4],[0-3],[3-5],3,4,[0-5],[0-4],0,0,0,0
301,313,1,12,female,34,27,7,[7-37],European/Caucasian-American,European/Caucasian-American,1,3,8,[2-5],[6-10],'bilingual education',19,13,18,18,10,22,[16-20],[0-15],[16-20],[16-20],[0-15],[21-100],5,8,9,8,8,5,[0-5],[6-8],[9-10],[6-8],[6-8],[0-5],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],9,9,8,9,8,[9-10],[9-10],[6-8],[9-10],[6-8],7,7,8,8,5,6,[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],0.26,[0-0.33],2,?,4,[0-4],[0-3],[3-5],8,6,[6-8],[5-6],0,1,0,0
301,314,1,12,female,34,32,2,[2-3],European/Caucasian-American,Other,0,3,8,[2-5],[6-10],'bilingual education',20,10,30,20,10,10,[16-20],[0-15],[21-100],[16-20],[0-15],[0-15],7,7,7,7,5,6,[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],9,9,8,9,8,[9-10],[9-10],[6-8],[9-10],[6-8],7,6,7,6,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],0.48,[0.33-1],2,?,4,[0-4],[0-3],[3-5],5,4,[0-5],[0-4],0,0,1,0
301,315,1,12,female,34,27,7,[7-37],European/Caucasian-American,European/Caucasian-American,1,3,8,[2-5],[6-10],'bilingual education',6.67,19.05,42.86,9.52,14.29,7.62,[0-15],[16-20],[21-100],[0-15],[0-15],[0-15],5,8,8,7,7,3,[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],9,9,8,9,8,[9-10],[9-10],[6-8],[9-10],[6-8],5,6,6,5,6,5,[0-5],[6-8],[6-8],[0-5],[6-8],[0-5],5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],0.54,[0.33-1],2,?,4,[0-4],[0-3],[3-5],5,4,[0-5],[0-4],0,0,0,0
301,316,1,12,female,34,25,9,[7-37],European/Caucasian-American,European/Caucasian-American,1,3,8,[2-5],[6-10],'bilingual education',25,20,15,25,10,5,[21-100],[16-20],[0-15],[21-100],[0-15],[0-15],5,6,8,4,5,3,[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],9,9,8,9,8,[9-10],[9-10],[6-8],[9-10],[6-8],6,6,7,7,8,4,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],0.36,[0.33-1],2,?,4,[0-4],[0-3],[3-5],7,5,[6-8],[5-6],0,0,0,0
301,317,1,12,female,34,30,4,[4-6],European/Caucasian-American,European/Caucasian-American,1,3,8,[2-5],[6-10],'bilingual education',50,0,20,20,0,10,[21-100],[0-15],[16-20],[16-20],[0-15],[0-15],4,10,10,8,5,5,[0-5],[9-10],[9-10],[6-8],[0-5],[0-5],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],9,9,8,9,8,[9-10],[9-10],[6-8],[9-10],[6-8],9,8,8,10,5,5,[9-10],[6-8],[6-8],[9-10],[0-5],[0-5],5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],0.67,[0.33-1],2,?,4,[0-4],[0-3],[3-5],8,5,[6-8],[5-6],0,1,0,0
301,318,1,12,female,34,29,5,[4-6],European/Caucasian-American,Other,0,3,8,[2-5],[6-10],'bilingual education',40,30,10,8,2,10,[21-100],[21-100],[0-15],[0-15],[0-15],[0-15],7,7,7,6,7,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],9,9,8,9,8,[9-10],[9-10],[6-8],[9-10],[6-8],5,10,10,5,10,2,[0-5],[9-10],[9-10],[0-5],[9-10],[0-5],5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],0.15,[0-0.33],2,?,4,[0-4],[0-3],[3-5],6,6,[6-8],[5-6],0,1,0,0
301,319,1,12,female,34,26,8,[7-37],European/Caucasian-American,European/Caucasian-American,1,3,8,[2-5],[6-10],'bilingual education',20,25,20,10,5,20,[16-20],[21-100],[16-20],[0-15],[0-15],[16-20],5,6,7,8,9,10,[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],9,9,8,9,8,[9-10],[9-10],[6-8],[9-10],[6-8],5,6,10,5,6,6,[0-5],[6-8],[9-10],[0-5],[6-8],[6-8],5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],-0.11,[-1-0],2,?,4,[0-4],[0-3],[3-5],4,5,[0-5],[5-6],0,0,0,0
301,320,1,12,female,34,36,2,[2-3],European/Caucasian-American,European/Caucasian-American,1,3,8,[2-5],[6-10],'bilingual education',20,16,16,16,16,16,[16-20],[16-20],[16-20],[16-20],[16-20],[16-20],7,8,9,2,9,?,[6-8],[6-8],[9-10],[0-5],[9-10],[0-5],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],9,9,8,9,8,[9-10],[9-10],[6-8],[9-10],[6-8],5,6,10,4,10,5,[0-5],[6-8],[9-10],[0-5],[9-10],[0-5],5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],0.63,[0.33-1],2,?,4,[0-4],[0-3],[3-5],5,5,[0-5],[5-6],0,0,0,0
301,321,1,12,female,34,29,5,[4-6],European/Caucasian-American,European/Caucasian-American,1,3,8,[2-5],[6-10],'bilingual education',30,15,15,20,10,10,[21-100],[0-15],[0-15],[16-20],[0-15],[0-15],6,7,8,7,5,5,[6-8],[6-8],[6-8],[6-8],[0-5],[0-5],20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],9,9,8,9,8,[9-10],[9-10],[6-8],[9-10],[6-8],6,6,7,7,9,6,[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,[0-5],[0-5],[9-10],[9-10],[6-8],[6-8],[0-5],[0-5],[0-5],[9-10],[0-5],[9-10],[9-10],[9-10],[9-10],[0-5],[9-10],0.63,[0.33-1],2,?,4,[0-4],[0-3],[3-5],7,6,[6-8],[5-6],0,1,0,0
302,308,1,12,female,21,27,6,[4-6],European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,8,7,[6-10],[6-10],'speech pathology',17,19,18,17,11,18,[16-20],[16-20],[16-20],[16-20],[0-15],[16-20],8,9,10,8,7,7,[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],50,5,20,10,5,10,[21-100],[0-15],[16-20],[0-15],[0-15],[0-15],8,8,8,8,10,[6-8],[6-8],[6-8],[6-8],[9-10],5,10,10,?,10,5,[0-5],[9-10],[9-10],[0-5],[9-10],[0-5],10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,[9-10],[9-10],[9-10],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],-0.23,[-1-0],8,?,4,[7-10],[0-3],[3-5],5,7,[0-5],[7-10],0,0,0,0
302,309,1,12,female,21,32,11,[7-37],European/Caucasian-American,European/Caucasian-American,1,8,7,[6-10],[6-10],'speech pathology',20,20,20,20,10,10,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],5,4,4,4,4,0,[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],50,5,20,10,5,10,[21-100],[0-15],[16-20],[0-15],[0-15],[0-15],8,8,8,8,10,[6-8],[6-8],[6-8],[6-8],[9-10],4,9,8,4,8,?,[0-5],[9-10],[6-8],[0-5],[6-8],[0-5],10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,[9-10],[9-10],[9-10],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],-0.3,[-1-0],8,?,4,[7-10],[0-3],[3-5],4,4,[0-5],[0-4],0,0,0,0
302,310,1,12,female,21,25,4,[4-6],European/Caucasian-American,European/Caucasian-American,1,8,7,[6-10],[6-10],'speech pathology',24,15,20,20,8,13,[21-100],[0-15],[16-20],[16-20],[0-15],[0-15],6,6,5,7,5,4,[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],50,5,20,10,5,10,[21-100],[0-15],[16-20],[0-15],[0-15],[0-15],8,8,8,8,10,[6-8],[6-8],[6-8],[6-8],[9-10],3,?,?,?,3,?,[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,[9-10],[9-10],[9-10],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],-0.62,[-1-0],8,?,4,[7-10],[0-3],[3-5],2,5,[0-5],[5-6],0,0,0,0
302,311,1,12,female,21,29,8,[7-37],European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,8,7,[6-10],[6-10],'speech pathology',50,20,10,10,5,5,[21-100],[16-20],[0-15],[0-15],[0-15],[0-15],4,0,2,0,3,8,[0-5],[0-5],[0-5],[0-5],[0-5],[6-8],50,5,20,10,5,10,[21-100],[0-15],[16-20],[0-15],[0-15],[0-15],8,8,8,8,10,[6-8],[6-8],[6-8],[6-8],[9-10],7,9,?,8,?,7,[6-8],[9-10],[0-5],[6-8],[0-5],[6-8],10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,[9-10],[9-10],[9-10],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],0.24,[0-0.33],8,?,4,[7-10],[0-3],[3-5],7,8,[6-8],[7-10],0,1,0,0
302,312,1,12,female,21,23,2,[2-3],European/Caucasian-American,European/Caucasian-American,1,8,7,[6-10],[6-10],'speech pathology',25,5,30,15,5,20,[21-100],[0-15],[21-100],[0-15],[0-15],[16-20],6,4,4,8,4,8,[6-8],[0-5],[0-5],[6-8],[0-5],[6-8],50,5,20,10,5,10,[21-100],[0-15],[16-20],[0-15],[0-15],[0-15],8,8,8,8,10,[6-8],[6-8],[6-8],[6-8],[9-10],10,10,10,10,10,10,[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,[9-10],[9-10],[9-10],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],-0.13,[-1-0],8,?,4,[7-10],[0-3],[3-5],10,10,[9-10],[7-10],0,1,0,0
302,313,1,12,female,21,27,6,[4-6],European/Caucasian-American,European/Caucasian-American,1,8,7,[6-10],[6-10],'speech pathology',19,13,18,18,10,22,[16-20],[0-15],[16-20],[16-20],[0-15],[21-100],3,6,4,8,6,5,[0-5],[6-8],[0-5],[6-8],[6-8],[0-5],50,5,20,10,5,10,[21-100],[0-15],[16-20],[0-15],[0-15],[0-15],8,8,8,8,10,[6-8],[6-8],[6-8],[6-8],[9-10],6,10,?,?,?,8,[6-8],[9-10],[0-5],[0-5],[0-5],[6-8],10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,[9-10],[9-10],[9-10],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],0.58,[0.33-1],8,?,4,[7-10],[0-3],[3-5],5,7,[0-5],[7-10],0,0,0,0
302,314,1,12,female,21,32,11,[7-37],European/Caucasian-American,Other,0,8,7,[6-10],[6-10],'speech pathology',20,10,30,20,10,10,[16-20],[0-15],[21-100],[16-20],[0-15],[0-15],7,5,6,7,6,6,[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],50,5,20,10,5,10,[21-100],[0-15],[16-20],[0-15],[0-15],[0-15],8,8,8,8,10,[6-8],[6-8],[6-8],[6-8],[9-10],5,7,10,7,7,6,[0-5],[6-8],[9-10],[6-8],[6-8],[6-8],10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,[9-10],[9-10],[9-10],[6-8],[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],[6-8],[9-10],[9-10],[6-8],[6-8],0.16,[0-0.33],8,?,4,[7-10],[0-3],[3-5],4,5,[0-5],[5-6],0,0,0,0
