gender,age,age_o,samerace,importance_same_race,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,like,met,decision_o
0,24,23,0,1,20,20,20,20,20,0,20,10,25,20,10,15,6,8,8,8,7,8,7,8,8,7,8,7,0,1
0,24,33,0,1,40,15,25,5,15,0,20,10,25,20,10,15,6,8,8,8,7,7,8,8,8,7,6,6,0,1
0,24,32,0,1,5,25,20,10,15,25,20,10,25,20,10,15,6,8,8,8,7,5,7,8,6,6,5,5,0,1
0,24,26,0,1,15,15,15,20,20,15,20,10,25,20,10,15,6,8,8,8,7,7,8,8,8,8,8,6.5,0,0
0,24,24,0,1,10,20,27,23,15,5,20,10,25,20,10,15,6,8,8,8,7,7,8,8,8,7,7,7,0,1
0,24,31,0,1,12,25,25,8,15,15,20,10,25,20,10,15,6,8,8,8,7,7,8,7,8,7,6,6.5,0,1
0,24,35,0,1,15,15,30,15,15,10,20,10,25,20,10,15,6,8,8,8,7,8,7,7,7,7,6,6,0,0
0,24,22,0,1,20,10,20,20,20,10,20,10,25,20,10,15,6,8,8,8,7,7,8,8,8,8,9,7,0,1
0,24,24,0,1,50,20,10,5,10,5,20,10,25,20,10,15,6,8,8,8,7,7,8,7,8,7,7,6,0,0
0,24,27,0,1,15,25,20,20,0,20,20,10,25,20,10,15,6,8,8,8,7,7,7,8,7,7,7,6,0,0
0,24,27,0,1,15,20,20,20,20,5,20,10,25,20,10,15,6,8,8,8,7,7,9,8,8,7,7,6,0,1
0,24,26,0,1,20,10,25,25,10,10,20,10,25,20,10,15,6,8,8,8,7,9,6,8,7,9,7,6,0,0
0,24,24,1,1,20,30,10,10,10,20,20,10,25,20,10,15,6,8,8,8,7,7,9,9,8,7,7,6,0,1
0,25,33,0,1,40,15,25,5,15,0,17,18,28,27,5,5,6,9,9,10,7,10,8,7,5,5,6,8,0,0
0,25,32,1,1,5,25,20,10,15,25,17,18,28,27,5,5,6,9,9,10,7,8,7,10,8,7,4,5,0,0
0,25,26,0,1,15,15,15,20,20,15,17,18,28,27,5,5,6,9,9,10,7,10,8,9,10,9,6,8,0,1
0,25,24,1,1,10,20,27,23,15,5,17,18,28,27,5,5,6,9,9,10,7,10,8,10,8,8,8,9,0,1
0,25,26,0,1,30,5,10,20,30,5,17,18,28,27,5,5,6,9,9,10,7,4,4,5,4,4,3,5,0,1
0,25,21,0,1,15,25,15,15,15,15,17,18,28,27,5,5,6,9,9,10,7,4,4,5,4,4,3,5,0,1
0,25,31,1,1,12,25,25,8,15,15,17,18,28,27,5,5,6,9,9,10,7,8,8,10,9,10,5,6,0,0
0,25,35,0,1,15,15,30,15,15,10,17,18,28,27,5,5,6,9,9,10,7,6,8,8,4,5,4,4,0,1
0,25,29,0,1,20,20,20,10,10,20,17,18,28,27,5,5,6,9,9,10,7,7,10,9,6,6,3,6,0,1
0,25,25,0,1,15,10,25,25,10,15,17,18,28,27,5,5,6,9,9,10,7,6,10,9,5,5,6,6,0,1
0,25,22,1,1,20,10,20,20,20,10,17,18,28,27,5,5,6,9,9,10,7,10,9,10,10,10,10,10,0,1
0,25,26,0,1,20,10,25,25,10,10,17,18,28,27,5,5,6,9,9,10,7,8,8,10,6,10,3,5,0,0
0,25,26,1,1,9,17,23,15,14,22,17,18,28,27,5,5,6,9,9,10,7,10,9,10,8,9,9,9,0,1
0,25,24,0,1,20,30,10,10,10,20,17,18,28,27,5,5,6,9,9,10,7,7,10,10,8,5,4,5,0,1
0,28,23,0,7,20,20,20,20,20,0,50,10,10,10,10,10,8,6,9,9,9,6,9,7,7,5,3,5,0,0
0,28,33,0,7,40,15,25,5,15,0,50,10,10,10,10,10,8,6,9,9,9,5,5,6,4,3,3,3,0,1
0,28,32,1,7,5,25,20,10,15,25,50,10,10,10,10,10,8,6,9,9,9,3,6,7,2,6,1,3,0,1
0,28,26,0,7,15,15,15,20,20,15,50,10,10,10,10,10,8,6,9,9,9,6,6,8,5,7,6,5,0,1
0,28,24,1,7,10,20,27,23,15,5,50,10,10,10,10,10,8,6,9,9,9,5,10,10,8,10,7,6,0,1
0,28,26,0,7,30,5,10,20,30,5,50,10,10,10,10,10,8,6,9,9,9,2,10,6,6,7,2,4,0,1
0,28,21,0,7,15,25,15,15,15,15,50,10,10,10,10,10,8,6,9,9,9,4,7,5,5,5,3,4,0,1
0,28,33,1,7,25,20,10,20,20,5,50,10,10,10,10,10,8,6,9,9,9,5,6,6,6,5,2,2,0,1
0,28,31,1,7,12,25,25,8,15,15,50,10,10,10,10,10,8,6,9,9,9,8,7,7,7,9,6,8,0,1
0,28,35,0,7,15,15,30,15,15,10,50,10,10,10,10,10,8,6,9,9,9,3,7,7,1,6,1,2,0,1
0,28,29,0,7,20,20,20,10,10,20,50,10,10,10,10,10,8,6,9,9,9,3,8,7,1,5,1,3,0,1
0,28,25,0,7,15,10,25,25,10,15,50,10,10,10,10,10,8,6,9,9,9,5,9,5,5,6,2,2,0,1
0,28,22,1,7,20,10,20,20,20,10,50,10,10,10,10,10,8,6,9,9,9,6,8,6,8,6,8,6,0,1
0,28,24,1,7,50,20,10,5,10,5,50,10,10,10,10,10,8,6,9,9,9,8,8,8,8,7,7,8,0,0
0,28,27,0,7,15,20,20,20,20,5,50,10,10,10,10,10,8,6,9,9,9,9,7,7,6,6,5,8,0,0
0,28,26,0,7,20,10,25,25,10,10,50,10,10,10,10,10,8,6,9,9,9,7,9,10,8,10,9,7,0,0
0,28,26,1,7,9,17,23,15,14,22,50,10,10,10,10,10,8,6,9,9,9,6,3,5,4,4,1,1,0,1
0,27,23,0,3,20,20,20,20,20,0,40,0,10,50,0,0,10,8,10,10,10,8,7,7,7,4,5,8,0,1
0,27,33,0,3,40,15,25,5,15,0,40,0,10,50,0,0,10,8,10,10,10,6,10,9,5,5,5,6,0,1
0,27,32,1,3,5,25,20,10,15,25,40,0,10,50,0,0,10,8,10,10,10,2,10,7,3,7,8,6,0,0
0,27,26,0,3,15,15,15,20,20,15,40,0,10,50,0,0,10,8,10,10,10,4,8,7,3,7,5,5,0,1
0,27,24,1,3,10,20,27,23,15,5,40,0,10,50,0,0,10,8,10,10,10,4,8,7,4,5,5,5,0,0
0,27,26,0,3,30,5,10,20,30,5,40,0,10,50,0,0,10,8,10,10,10,2,8,8,6,6,5,4,0,1
0,27,21,0,3,15,25,15,15,15,15,40,0,10,50,0,0,10,8,10,10,10,3,8,7,6,7,5,6,0,1
0,27,33,1,3,25,20,10,20,20,5,40,0,10,50,0,0,10,8,10,10,10,8,8,7,7,7,5,7,0,1
0,27,31,1,3,12,25,25,8,15,15,40,0,10,50,0,0,10,8,10,10,10,7,8,7,6,5,5,7,0,0
0,27,29,0,3,20,20,20,10,10,20,40,0,10,50,0,0,10,8,10,10,10,6,8,8,3,3,2,6,0,1
0,27,25,0,3,15,10,25,25,10,15,40,0,10,50,0,0,10,8,10,10,10,4,9,9,2,9,2,3,0,1
0,27,22,1,3,20,10,20,20,20,10,40,0,10,50,0,0,10,8,10,10,10,6,8,7,10,7,10,8,0,1
0,27,24,1,3,50,20,10,5,10,5,40,0,10,50,0,0,10,8,10,10,10,8,6,5,7,5,5,6,0,0
0,27,27,1,3,15,25,20,20,0,20,40,0,10,50,0,0,10,8,10,10,10,7,7,6,2,4,3,4,0,0
0,27,27,0,3,15,20,20,20,20,5,40,0,10,50,0,0,10,8,10,10,10,6,7,8,4,7,1,4,0,0
0,27,26,0,3,20,10,25,25,10,10,40,0,10,50,0,0,10,8,10,10,10,6,6,7,3,7,7,3,0,0
0,27,26,1,3,9,17,23,15,14,22,40,0,10,50,0,0,10,8,10,10,10,5,8,7,1,7,4,2,0,0
0,27,24,0,3,20,30,10,10,10,20,40,0,10,50,0,0,10,8,10,10,10,7,7,8,2,5,7,7,0,1
0,27,26,0,9,15,15,15,20,20,15,30,15,15,20,5,15,7,8,8,9,8,7,7,7,8,7,7,7,0,0
0,27,24,1,9,10,20,27,23,15,5,30,15,15,20,5,15,7,8,8,9,8,7,7,6,7,8,7,6,0,1
0,27,26,0,9,30,5,10,20,30,5,30,15,15,20,5,15,7,8,8,9,8,2,6,7,4,4,1,2,0,1
0,27,21,0,9,15,25,15,15,15,15,30,15,15,20,5,15,7,8,8,9,8,5,9,7,6,5,6,6,0,1
0,27,31,1,9,12,25,25,8,15,15,30,15,15,20,5,15,7,8,8,9,8,9,8,7,6,5,5,7,0,0
0,27,35,0,9,15,15,30,15,15,10,30,15,15,20,5,15,7,8,8,9,8,7,9,7,4,4,3,4,0,1
0,27,29,0,9,20,20,20,10,10,20,30,15,15,20,5,15,7,8,8,9,8,6,9,8,4,4,4,3,0,1
0,27,25,0,9,15,10,25,25,10,15,30,15,15,20,5,15,7,8,8,9,8,5,9,8,4,4,4,4,0,1
0,27,22,1,9,20,10,20,20,20,10,30,15,15,20,5,15,7,8,8,9,8,7,7,6,7,7,8,8,0,1
0,27,24,1,9,50,20,10,5,10,5,30,15,15,20,5,15,7,8,8,9,8,9,8,7,7,6,6,7,0,0
0,27,27,0,9,15,20,20,20,20,5,30,15,15,20,5,15,7,8,8,9,8,8,8,8,7,6,5,6,0,0
0,27,26,0,9,20,10,25,25,10,10,30,15,15,20,5,15,7,8,8,9,8,9,8,8,6,7,6,7,0,0
0,27,26,1,9,9,17,23,15,14,22,30,15,15,20,5,15,7,8,8,9,8,2,2,6,1,6,0,1,0,0
0,29,23,0,3,20,20,20,20,20,0,75,5,5,10,0,5,9,8,9,9,9,8,7,9,8,8,8,8,0,0
0,29,32,0,3,5,25,20,10,15,25,75,5,5,10,0,5,9,8,9,9,9,7,9,10,8,9,6,7,0,1
0,29,24,0,3,10,20,27,23,15,5,75,5,5,10,0,5,9,8,9,9,9,7,8,9,10,6,6,7,0,0
0,29,26,0,3,30,5,10,20,30,5,75,5,5,10,0,5,9,8,9,9,9,4,3,4,2,2,0,2,0,1
0,29,21,0,3,15,25,15,15,15,15,75,5,5,10,0,5,9,8,9,9,9,6,9,10,10,8,9,7,0,1
0,29,33,0,3,25,20,10,20,20,5,75,5,5,10,0,5,9,8,9,9,9,10,10,10,10,10,10,10,1,1
0,29,31,0,3,12,25,25,8,15,15,75,5,5,10,0,5,9,8,9,9,9,10,9,9,9,10,9,10,0,1
0,29,35,0,3,15,15,30,15,15,10,75,5,5,10,0,5,9,8,9,9,9,9,6,9,9,9,9,8,0,1
0,29,29,0,3,20,20,20,10,10,20,75,5,5,10,0,5,9,8,9,9,9,6,9,9,8,7,8,6,0,1
0,29,25,0,3,15,10,25,25,10,15,75,5,5,10,0,5,9,8,9,9,9,6,6,6,7,4,0,5,0,1
0,29,22,0,3,20,10,20,20,20,10,75,5,5,10,0,5,9,8,9,9,9,7,9,9,9,9,10,8,0,1
0,29,26,0,3,20,10,25,25,10,10,75,5,5,10,0,5,9,8,9,9,9,9,9,10,9,10,8,9,0,1
0,29,26,0,3,9,17,23,15,14,22,75,5,5,10,0,5,9,8,9,9,9,6,5,8,6,5,1,6,0,0
0,30,23,1,6,20,20,20,20,20,0,50,10,10,10,5,15,6,7,6,7,7,7,6,6,5,5,5,6,0,0
0,30,33,0,6,40,15,25,5,15,0,50,10,10,10,5,15,6,7,6,7,7,5,5,6,4,5,5,6,0,0
0,30,32,0,6,5,25,20,10,15,25,50,10,10,10,5,15,6,7,6,7,7,5,5,6,4,5,5,4,0,1
0,30,24,0,6,10,20,27,23,15,5,50,10,10,10,5,15,6,7,6,7,7,6,5,6,4,4,5,5,0,0
0,30,26,0,6,30,5,10,20,30,5,50,10,10,10,5,15,6,7,6,7,7,5,4,5,4,5,4,4,0,1
0,30,21,1,6,15,25,15,15,15,15,50,10,10,10,5,15,6,7,6,7,7,5,6,5,5,4,4,6,0,1
0,30,33,0,6,25,20,10,20,20,5,50,10,10,10,5,15,6,7,6,7,7,8,7,6,6,6,6,7,0,0
0,30,31,0,6,12,25,25,8,15,15,50,10,10,10,5,15,6,7,6,7,7,6,5,6,7,6,5,5,0,0
0,30,35,1,6,15,15,30,15,15,10,50,10,10,10,5,15,6,7,6,7,7,7,6,5,5,5,6,7,0,1
0,30,29,0,6,20,20,20,10,10,20,50,10,10,10,5,15,6,7,6,7,7,7,6,5,5,5,6,7,0,0
0,30,25,1,6,15,10,25,25,10,15,50,10,10,10,5,15,6,7,6,7,7,5,5,6,4,6,5,6,0,1
0,30,27,0,6,15,25,20,20,0,20,50,10,10,10,5,15,6,7,6,7,7,6,6,6,4,5,5,6,0,0
0,30,27,1,6,15,20,20,20,20,5,50,10,10,10,5,15,6,7,6,7,7,10,8,7,6,7,8,10,0,1
0,30,26,1,6,20,10,25,25,10,10,50,10,10,10,5,15,6,7,6,7,7,6,5,6,4,5,6,7,0,0
0,30,26,0,6,9,17,23,15,14,22,50,10,10,10,5,15,6,7,6,7,7,5,7,5,5,4,3,5,0,0
0,30,24,0,6,20,30,10,10,10,20,50,10,10,10,5,15,6,7,6,7,7,6,6,5,5,4,5,6,0,0
0,27,23,0,3,20,20,20,20,20,0,30,20,15,15,8,12,8,9,9,8,9,4,7,7,7,5,3,5,0,1
0,27,33,0,3,40,15,25,5,15,0,30,20,15,15,8,12,8,9,9,8,9,3,6,6,5,5,3,4,0,1
0,27,26,0,3,15,15,15,20,20,15,30,20,15,15,8,12,8,9,9,8,9,3,5,7,5,7,5,5,0,1
0,27,24,1,3,10,20,27,23,15,5,30,20,15,15,8,12,8,9,9,8,9,3,7,6,5,4,3,4,0,1
0,27,26,0,3,30,5,10,20,30,5,30,20,15,15,8,12,8,9,9,8,9,1,4,2,1,2,1,2,0,0
0,27,21,0,3,15,25,15,15,15,15,30,20,15,15,8,12,8,9,9,8,9,3,6,6,5,5,3,3,0,1
0,27,33,1,3,25,20,10,20,20,5,30,20,15,15,8,12,8,9,9,8,9,10,8,6,8,5,8,7,0,1
0,27,31,1,3,12,25,25,8,15,15,30,20,15,15,8,12,8,9,9,8,9,7,7,8,7,6,6,7,0,0
0,27,35,0,3,15,15,30,15,15,10,30,20,15,15,8,12,8,9,9,8,9,7,6,5,6,6,6,6,0,1
0,27,29,0,3,20,20,20,10,10,20,30,20,15,15,8,12,8,9,9,8,9,5,5,4,4,4,3,4,0,1
0,27,25,0,3,15,10,25,25,10,15,30,20,15,15,8,12,8,9,9,8,9,2,4,4,2,3,2,3,0,0
0,27,22,1,3,20,10,20,20,20,10,30,20,15,15,8,12,8,9,9,8,9,2,3,6,4,6,3,4,0,1
0,27,24,1,3,50,20,10,5,10,5,30,20,15,15,8,12,8,9,9,8,9,2,4,4,2,5,2,3,0,1
0,27,27,1,3,15,25,20,20,0,20,30,20,15,15,8,12,8,9,9,8,9,6,8,8,5,5,3,6,0,0
0,27,27,0,3,15,20,20,20,20,5,30,20,15,15,8,12,8,9,9,8,9,6,8,8,7,7,6,6,0,0
0,27,26,0,3,20,10,25,25,10,10,30,20,15,15,8,12,8,9,9,8,9,5,7,8,7,9,6,6,0,0
0,27,26,1,3,9,17,23,15,14,22,30,20,15,15,8,12,8,9,9,8,9,2,4,3,1,3,1,2,0,0
0,27,24,0,3,20,30,10,10,10,20,30,20,15,15,8,12,8,9,9,8,9,4,9,9,7,8,5,6,0,1
0,25,23,1,10,20,20,20,20,20,0,30,10,15,20,15,10,6,10,8,9,10,8,9,7,7,7,7,7,0,0
0,25,33,0,10,40,15,25,5,15,0,30,10,15,20,15,10,6,10,8,9,10,6,9,8,7,9,8,8,0,1
0,25,32,0,10,5,25,20,10,15,25,30,10,15,20,15,10,6,10,8,9,10,5,9,7,5,9,4,4,0,0
0,25,26,0,10,15,15,15,20,20,15,30,10,15,20,15,10,6,10,8,9,10,7,9,7,7,7,7,7,0,1
0,25,26,0,10,30,5,10,20,30,5,30,10,15,20,15,10,6,10,8,9,10,4,9,8,7,7,5,6,0,1
0,25,21,1,10,15,25,15,15,15,15,30,10,15,20,15,10,6,10,8,9,10,5,9,7,6,6,6,5,0,1
0,25,33,0,10,25,20,10,20,20,5,30,10,15,20,15,10,6,10,8,9,10,10,9,8,7,7,6,8,0,0
0,25,31,0,10,12,25,25,8,15,15,30,10,15,20,15,10,6,10,8,9,10,6,9,7,4,5,5,5,0,1
0,25,35,1,10,15,15,30,15,15,10,30,10,15,20,15,10,6,10,8,9,10,5,9,6,5,6,5,5,0,1
0,25,29,0,10,20,20,20,10,10,20,30,10,15,20,15,10,6,10,8,9,10,5,9,8,6,5,5,5,0,1
0,25,25,1,10,15,10,25,25,10,15,30,10,15,20,15,10,6,10,8,9,10,5,9,8,5,5,4,4,0,1
0,25,22,0,10,20,10,20,20,20,10,30,10,15,20,15,10,6,10,8,9,10,6,8,7,4,6,6,4,0,0
0,25,24,0,10,50,20,10,5,10,5,30,10,15,20,15,10,6,10,8,9,10,7,8,7,5,6,5,5,0,0
0,25,27,0,10,15,25,20,20,0,20,30,10,15,20,15,10,6,10,8,9,10,9,9,9,6,8,7,7,0,0
0,25,27,1,10,15,20,20,20,20,5,30,10,15,20,15,10,6,10,8,9,10,9,9,8,8,7,9,9,0,1
0,25,26,1,10,20,10,25,25,10,10,30,10,15,20,15,10,6,10,8,9,10,10,10,10,10,10,10,10,1,1
0,25,26,0,10,9,17,23,15,14,22,30,10,15,20,15,10,6,10,8,9,10,9,9,9,8,8,7,8,0,0
0,25,24,0,10,20,30,10,10,10,20,30,10,15,20,15,10,6,10,8,9,10,5,9,7,5,5,5,5,0,0
0,26,23,1,3,20,20,20,20,20,0,25,20,10,20,15,10,7,8,8,7,7,8,8,8,8,7,6,5,0,0
0,26,33,0,3,40,15,25,5,15,0,25,20,10,20,15,10,7,8,8,7,7,5,5,5,5,8,4,3,0,0
0,26,26,0,3,15,15,15,20,20,15,25,20,10,20,15,10,7,8,8,7,7,8,8,8,7,6,5,7,0,1
0,26,24,0,3,10,20,27,23,15,5,25,20,10,20,15,10,7,8,8,7,7,5,8,9,8,9,5,4,0,0
0,26,26,0,3,30,5,10,20,30,5,25,20,10,20,15,10,7,8,8,7,7,5,6,5,4,6,2,3,0,0
0,26,21,1,3,15,25,15,15,15,15,25,20,10,20,15,10,7,8,8,7,7,5,9,8,9,8,6,5,0,1
0,26,33,0,3,25,20,10,20,20,5,25,20,10,20,15,10,7,8,8,7,7,8,8,8,8,8,5,7,0,0
0,26,31,0,3,12,25,25,8,15,15,25,20,10,20,15,10,7,8,8,7,7,7,8,9,6,6,4,5,0,0
0,26,35,1,3,15,15,30,15,15,10,25,20,10,20,15,10,7,8,8,7,7,8,8,8,5,8,4,5,0,0
0,26,29,0,3,20,20,20,10,10,20,25,20,10,20,15,10,7,8,8,7,7,6,8,6,5,6,2,2,0,0
0,26,25,1,3,15,10,25,25,10,15,25,20,10,20,15,10,7,8,8,7,7,6,9,9,6,7,4,3,0,0
0,26,22,0,3,20,10,20,20,20,10,25,20,10,20,15,10,7,8,8,7,7,6,7,6,8,5,4,5,0,0
0,26,24,0,3,50,20,10,5,10,5,25,20,10,20,15,10,7,8,8,7,7,7,6,6,7,6,5,6,0,0
0,26,27,1,3,15,20,20,20,20,5,25,20,10,20,15,10,7,8,8,7,7,7,7,9,7,8,8,6,0,0
0,26,26,1,3,20,10,25,25,10,10,25,20,10,20,15,10,7,8,8,7,7,7,8,9,7,9,0,6,0,0
0,26,26,0,3,9,17,23,15,14,22,25,20,10,20,15,10,7,8,8,7,7,5,7,7,4,8,2,3,0,0
0,29,23,0,3,20,20,20,20,20,0,25,15,20,20,10,10,6,7,7,9,7,6,7,6,5,10,4,6,0,0
0,29,33,0,3,40,15,25,5,15,0,25,15,20,20,10,10,6,7,7,9,7,4,6,6,5,8,3,5,0,1
0,29,32,1,3,5,25,20,10,15,25,25,15,20,20,10,10,6,7,7,9,7,5,7,8,6,9,4,6,0,1
0,29,26,0,3,15,15,15,20,20,15,25,15,20,20,10,10,6,7,7,9,7,7,8,6,7,7,6,7,0,0
0,29,24,1,3,10,20,27,23,15,5,25,15,20,20,10,10,6,7,7,9,7,7,8,7,8,7,5,7,0,1
0,29,26,0,3,30,5,10,20,30,5,25,15,20,20,10,10,6,7,7,9,7,4,8,6,4,4,3,5,0,0
0,29,21,0,3,15,25,15,15,15,15,25,15,20,20,10,10,6,7,7,9,7,4,8,8,8,7,4,8,0,1
0,29,33,1,3,25,20,10,20,20,5,25,15,20,20,10,10,6,7,7,9,7,6,7,6,6,5,3,6,0,0
0,29,31,1,3,12,25,25,8,15,15,25,15,20,20,10,10,6,7,7,9,7,8,8,6,8,9,7,7,0,0
0,29,35,0,3,15,15,30,15,15,10,25,15,20,20,10,10,6,7,7,9,7,8,7,7,6,5,4,8,0,0
0,29,29,0,3,20,20,20,10,10,20,25,15,20,20,10,10,6,7,7,9,7,7,9,7,6,5,5,7,0,0
0,29,25,0,3,15,10,25,25,10,15,25,15,20,20,10,10,6,7,7,9,7,7,10,6,8,5,5,8,0,0
0,29,22,1,3,20,10,20,20,20,10,25,15,20,20,10,10,6,7,7,9,7,6,6,5,8,6,5,6,0,1
0,29,24,1,3,50,20,10,5,10,5,25,15,20,20,10,10,6,7,7,9,7,7,8,5,8,6,5,8,0,0
0,29,27,0,3,15,20,20,20,20,5,25,15,20,20,10,10,6,7,7,9,7,8,8,7,5,4,4,8,0,0
0,29,26,0,3,20,10,25,25,10,10,25,15,20,20,10,10,6,7,7,9,7,6,7,8,6,7,4,6,0,0
0,29,26,1,3,9,17,23,15,14,22,25,15,20,20,10,10,6,7,7,9,7,6,7,8,5,8,4,4,0,0
0,29,24,0,3,20,30,10,10,10,20,25,15,20,20,10,10,6,7,7,9,7,5,8,5,4,7,4,6,0,1
1,38,24,1,4,20,21,21,22,6,10,15,15,20,15,15,20,6,9,6,8,9,7,9,9,7,8,8,8,0,1
1,38,29,1,4,45,10,10,30,0,5,15,15,20,15,15,20,6,9,6,8,9,7,7,7,7,7,7,7,1,0
1,38,26,1,4,70,5,20,3,1,1,15,15,20,15,15,20,6,9,6,8,9,8,9,9,6,9,8,8,0,1
1,38,31,1,4,35,0,25,20,0,20,15,15,20,15,15,20,6,9,6,8,9,7,8,9,5,7,5,7,0,0
1,38,29,0,4,25,20,15,25,10,5,15,15,20,15,15,20,6,9,6,8,9,7,9,9,8,9,5,8,0,1
1,38,22,1,4,20,25,20,15,5,15,15,15,20,15,15,20,6,9,6,8,9,6,9,9,6,9,5,7,0,1
1,38,23,1,4,25,14,25,25,3,8,15,15,20,15,15,20,6,9,6,8,9,9,9,9,6,8,5,8,0,1
1,38,30,0,4,30,25,20,15,5,5,15,15,20,15,15,20,6,9,6,8,9,6,8,9,6,7,7,7,0,0
1,38,27,0,4,20,20,20,20,20,0,15,15,20,15,15,20,6,9,6,8,9,8,6,8,7,9,5,6,0,1
1,38,24,1,4,30,15,15,15,15,10,15,15,20,15,15,20,6,9,6,8,9,7,9,8,7,7,9,8,0,0
1,38,24,0,4,20,10,20,20,10,20,15,15,20,15,15,20,6,9,6,8,9,7,9,8,9,8,9,8,0,1
1,38,23,1,4,20,15,20,20,10,15,15,15,20,15,15,20,6,9,6,8,9,7,9,9,7,8,5,7,0,0
1,38,27,1,4,20,20,20,20,10,10,15,15,20,15,15,20,6,9,6,8,9,9,6,8,7,7,8,7,0,1
1,38,34,1,4,35,15,15,25,10,0,15,15,20,15,15,20,6,9,6,8,9,8,9,9,8,8,8,9,0,0
1,38,27,1,4,75,5,5,5,5,5,15,15,20,15,15,20,6,9,6,8,9,5,7,8,7,9,5,7,0,0
1,38,26,1,4,10,10,30,30,5,15,15,15,20,15,15,20,6,9,6,8,9,6,7,8,7,8,6,7,0,0
1,38,29,1,4,95,1,1,1,1,1,15,15,20,15,15,20,6,9,6,8,9,6,6,9,6,9,5,6,0,1
1,38,31,1,4,10,20,40,10,10,10,15,15,20,15,15,20,6,9,6,8,9,6,6,6,6,6,6,6,0,1
1,33,24,0,4,20,21,21,22,6,10,20,20,20,15,15,10,4,7,9,9,9,4,7,7,5,7,7,6,0,0
1,33,29,0,4,45,10,10,30,0,5,20,20,20,15,15,10,4,7,9,9,9,8,8,7,7,7,7,8,0,0
1,33,26,0,4,70,5,20,3,1,1,20,20,20,15,15,10,4,7,9,9,9,6,8,8,7,7,7,7,0,0
1,33,29,0,4,25,20,15,25,10,5,20,20,20,15,15,10,4,7,9,9,9,4,5,7,3,7,2,3,0,0
1,33,22,0,4,20,25,20,15,5,15,20,20,20,15,15,10,4,7,9,9,9,4,7,7,7,7,7,6,0,0
1,33,23,0,4,25,14,25,25,3,8,20,20,20,15,15,10,4,7,9,9,9,9,9,7,7,7,7,7,0,0
1,33,30,1,4,30,25,20,15,5,5,20,20,20,15,15,10,4,7,9,9,9,5,6,7,6,8,5,5,0,0
1,33,27,0,4,20,20,20,20,20,0,20,20,20,15,15,10,4,7,9,9,9,5,5,5,5,5,5,5,0,1
1,33,24,0,4,30,15,15,15,15,10,20,20,20,15,15,10,4,7,9,9,9,5,7,7,7,7,7,5,1,0
1,33,24,0,4,20,10,20,20,10,20,20,20,20,15,15,10,4,7,9,9,9,5,6,7,6,6,6,5,0,0
1,33,23,0,4,20,15,20,20,10,15,20,20,20,15,15,10,4,7,9,9,9,8,8,8,8,8,8,7,0,1
1,33,27,0,4,20,20,20,20,10,10,20,20,20,15,15,10,4,7,9,9,9,4,6,7,6,8,6,6,0,0
1,33,27,0,4,75,5,5,5,5,5,20,20,20,15,15,10,4,7,9,9,9,5,6,7,7,6,5,3,0,1
1,33,26,0,4,10,10,30,30,5,15,20,20,20,15,15,10,4,7,9,9,9,8,7,7,7,7,4,8,0,0
1,33,31,0,4,10,20,40,10,10,10,20,20,20,15,15,10,4,7,9,9,9,1,1,1,1,1,1,1,0,1
1,24,24,1,6,20,21,21,22,6,10,20,10,20,35,5,10,7,7,10,9,8,5,8,9,4,9,3,7,0,0
1,24,29,1,6,45,10,10,30,0,5,20,10,20,35,5,10,7,7,10,9,8,8,7,8,8,6,6,7,0,0
1,24,26,1,6,70,5,20,3,1,1,20,10,20,35,5,10,7,7,10,9,8,8,6,8,6,6,6,7,0,0
1,24,31,1,6,35,0,25,20,0,20,20,10,20,35,5,10,7,7,10,9,8,7,7,6,6,8,7,6,0,0
1,24,29,0,6,25,20,15,25,10,5,20,10,20,35,5,10,7,7,10,9,8,6,8,8,8,9,5,7,0,1
1,24,22,1,6,20,25,20,15,5,15,20,10,20,35,5,10,7,7,10,9,8,6,8,8,7,6,6,6,0,1
1,24,23,1,6,25,14,25,25,3,8,20,10,20,35,5,10,7,7,10,9,8,8,7,6,6,5,5,7,0,1
1,24,30,0,6,30,25,20,15,5,5,20,10,20,35,5,10,7,7,10,9,8,8,9,8,7,8,7,8,0,0
1,24,27,0,6,20,20,20,20,20,0,20,10,20,35,5,10,7,7,10,9,8,6,9,8,5,6,9,7,0,0
1,24,24,1,6,30,15,15,15,15,10,20,10,20,35,5,10,7,7,10,9,8,10,10,10,10,10,10,10,1,0
1,24,24,0,6,20,10,20,20,10,20,20,10,20,35,5,10,7,7,10,9,8,7,10,6,6,6,6,6,0,1
1,24,23,1,6,20,15,20,20,10,15,20,10,20,35,5,10,7,7,10,9,8,8,8,8,8,8,9,8,0,1
1,24,27,1,6,20,20,20,20,10,10,20,10,20,35,5,10,7,7,10,9,8,6,9,8,8,7,8,7,0,0
1,24,34,1,6,35,15,15,25,10,0,20,10,20,35,5,10,7,7,10,9,8,4,8,8,7,7,6,5,0,0
1,24,27,1,6,75,5,5,5,5,5,20,10,20,35,5,10,7,7,10,9,8,5,8,7,7,6,5,5,0,1
